"COUNTRY","Country","BIRTH","Place of birth","HATLEV1D","Educational attainment","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","NB","Native-born","L","Low","2018","2018","PC","Percentage","0","Units",,,66.2,,
"NLD","Netherlands","NB","Native-born","L","Low","2019","2019","PC","Percentage","0","Units",,,67,,
"NLD","Netherlands","NB","Native-born","L","Low","2020","2020","PC","Percentage","0","Units",,,66.5,,
"NLD","Netherlands","NB","Native-born","L","Low","2021","2021","PC","Percentage","0","Units",,,68.9,,
"NLD","Netherlands","NB","Native-born","L","Low","2022","2022","PC","Percentage","0","Units",,,71.2,,
"NLD","Netherlands","NB","Native-born","M","Medium","2015","2015","PC","Percentage","0","Units",,,80,,
"NLD","Netherlands","NB","Native-born","M","Medium","2016","2016","PC","Percentage","0","Units",,,81.1,,
"NLD","Netherlands","NB","Native-born","M","Medium","2017","2017","PC","Percentage","0","Units",,,82.1,,
"NLD","Netherlands","NB","Native-born","M","Medium","2018","2018","PC","Percentage","0","Units",,,83.1,,
"NLD","Netherlands","NB","Native-born","M","Medium","2019","2019","PC","Percentage","0","Units",,,83.6,,
"NLD","Netherlands","NB","Native-born","M","Medium","2020","2020","PC","Percentage","0","Units",,,83.7,,
"NLD","Netherlands","NB","Native-born","M","Medium","2021","2021","PC","Percentage","0","Units",,,83.2,,
"NLD","Netherlands","NB","Native-born","M","Medium","2022","2022","PC","Percentage","0","Units",,,84.6,,
"NLD","Netherlands","NB","Native-born","H","High","2015","2015","PC","Percentage","0","Units",,,89.1,,
"NLD","Netherlands","NB","Native-born","H","High","2016","2016","PC","Percentage","0","Units",,,89.6,,
"NLD","Netherlands","NB","Native-born","H","High","2017","2017","PC","Percentage","0","Units",,,89.9,,
"NLD","Netherlands","NB","Native-born","H","High","2018","2018","PC","Percentage","0","Units",,,90.6,,
"NLD","Netherlands","NB","Native-born","H","High","2019","2019","PC","Percentage","0","Units",,,90.9,,
"NLD","Netherlands","NB","Native-born","H","High","2020","2020","PC","Percentage","0","Units",,,91.4,,
"NLD","Netherlands","NB","Native-born","H","High","2021","2021","PC","Percentage","0","Units",,,90.2,,
"NLD","Netherlands","NB","Native-born","H","High","2022","2022","PC","Percentage","0","Units",,,90.5,,
"NZL","New Zealand","NB","Native-born","T","Total","2015","2015","PC","Percentage","0","Units",,,81.1,,
"NZL","New Zealand","NB","Native-born","T","Total","2016","2016","PC","Percentage","0","Units",,,82.5,,
"NZL","New Zealand","NB","Native-born","T","Total","2020","2020","PC","Percentage","0","Units",,,76.2,,
"NZL","New Zealand","NB","Native-born","T","Total","2021","2021","PC","Percentage","0","Units",,,77.2,,
"NZL","New Zealand","NB","Native-born","T","Total","2022","2022","PC","Percentage","0","Units",,,78.3,,
"NZL","New Zealand","NB","Native-born","L","Low","2015","2015","PC","Percentage","0","Units",,,66.8,,
"NZL","New Zealand","NB","Native-born","L","Low","2016","2016","PC","Percentage","0","Units",,,68.8,,
"NZL","New Zealand","NB","Native-born","L","Low","2020","2020","PC","Percentage","0","Units",,,71.9,,
"NZL","New Zealand","NB","Native-born","L","Low","2021","2021","PC","Percentage","0","Units",,,71.9,,
"NZL","New Zealand","NB","Native-born","L","Low","2022","2022","PC","Percentage","0","Units",,,62.2,,
"NZL","New Zealand","NB","Native-born","M","Medium","2015","2015","PC","Percentage","0","Units",,,81.8,,
"NZL","New Zealand","NB","Native-born","M","Medium","2016","2016","PC","Percentage","0","Units",,,83.4,,
"NZL","New Zealand","NB","Native-born","M","Medium","2020","2020","PC","Percentage","0","Units",,,83,,
"NZL","New Zealand","NB","Native-born","M","Medium","2021","2021","PC","Percentage","0","Units",,,83,,
"NZL","New Zealand","NB","Native-born","M","Medium","2022","2022","PC","Percentage","0","Units",,,83,,
"NZL","New Zealand","NB","Native-born","H","High","2015","2015","PC","Percentage","0","Units",,,89.3,,
"NZL","New Zealand","NB","Native-born","H","High","2016","2016","PC","Percentage","0","Units",,,89.8,,
"NZL","New Zealand","NB","Native-born","H","High","2020","2020","PC","Percentage","0","Units",,,89.3,,
"NZL","New Zealand","NB","Native-born","H","High","2021","2021","PC","Percentage","0","Units",,,89.3,,
"NZL","New Zealand","NB","Native-born","H","High","2022","2022","PC","Percentage","0","Units",,,89.3,,
"NOR","Norway","NB","Native-born","T","Total","2015","2015","PC","Percentage","0","Units",,,82.2,,
"NOR","Norway","NB","Native-born","T","Total","2016","2016","PC","Percentage","0","Units",,,81.9,,
"NOR","Norway","NB","Native-born","T","Total","2017","2017","PC","Percentage","0","Units",,,81.5,,
"NOR","Norway","NB","Native-born","T","Total","2018","2018","PC","Percentage","0","Units",,,82.7,,
"NOR","Norway","NB","Native-born","T","Total","2019","2019","PC","Percentage","0","Units",,,83,,
"NOR","Norway","NB","Native-born","T","Total","2020","2020","PC","Percentage","0","Units",,,76.5,,
"NOR","Norway","NB","Native-born","T","Total","2021","2021","PC","Percentage","0","Units",,,78,,
"NOR","Norway","NB","Native-born","T","Total","2022","2022","PC","Percentage","0","Units",,,79,,
"NOR","Norway","NB","Native-born","L","Low","2015","2015","PC","Percentage","0","Units",,,62.9,,
"NOR","Norway","NB","Native-born","L","Low","2016","2016","PC","Percentage","0","Units",,,61.1,,
"NOR","Norway","NB","Native-born","L","Low","2017","2017","PC","Percentage","0","Units",,,62.4,,
"NOR","Norway","NB","Native-born","L","Low","2018","2018","PC","Percentage","0","Units",,,62.7,,
"NOR","Norway","NB","Native-born","L","Low","2019","2019","PC","Percentage","0","Units",,,63.6,,
"NOR","Norway","NB","Native-born","L","Low","2020","2020","PC","Percentage","0","Units",,,62.2,,
"NOR","Norway","NB","Native-born","L","Low","2021","2021","PC","Percentage","0","Units",,,54.9,,
"NOR","Norway","NB","Native-born","L","Low","2022","2022","PC","Percentage","0","Units",,,56.7,,
"NOR","Norway","NB","Native-born","M","Medium","2015","2015","PC","Percentage","0","Units",,,81.6,,
"NOR","Norway","NB","Native-born","M","Medium","2016","2016","PC","Percentage","0","Units",,,81.2,,
"NOR","Norway","NB","Native-born","M","Medium","2017","2017","PC","Percentage","0","Units",,,80.5,,
"NOR","Norway","NB","Native-born","M","Medium","2018","2018","PC","Percentage","0","Units",,,82.4,,
"NOR","Norway","NB","Native-born","M","Medium","2019","2019","PC","Percentage","0","Units",,,81.8,,
"NOR","Norway","NB","Native-born","M","Medium","2020","2020","PC","Percentage","0","Units",,,81.3,,
"NOR","Norway","NB","Native-born","M","Medium","2021","2021","PC","Percentage","0","Units",,,79.7,,
"NOR","Norway","NB","Native-born","M","Medium","2022","2022","PC","Percentage","0","Units",,,80.5,,
"NOR","Norway","NB","Native-born","H","High","2015","2015","PC","Percentage","0","Units",,,90.2,,
"NOR","Norway","NB","Native-born","H","High","2016","2016","PC","Percentage","0","Units",,,90.3,,
"NOR","Norway","NB","Native-born","H","High","2017","2017","PC","Percentage","0","Units",,,89.7,,
"NOR","Norway","NB","Native-born","H","High","2018","2018","PC","Percentage","0","Units",,,90.1,,
"NOR","Norway","NB","Native-born","H","High","2019","2019","PC","Percentage","0","Units",,,90.9,,
"NOR","Norway","NB","Native-born","H","High","2020","2020","PC","Percentage","0","Units",,,91.3,,
"NOR","Norway","NB","Native-born","H","High","2021","2021","PC","Percentage","0","Units",,,90,,
"NOR","Norway","NB","Native-born","H","High","2022","2022","PC","Percentage","0","Units",,,90.5,,
"POL","Poland","NB","Native-born","T","Total","2015","2015","PC","Percentage","0","Units",,,70.3,,
"POL","Poland","NB","Native-born","T","Total","2016","2016","PC","Percentage","0","Units",,,71.5,,
"POL","Poland","NB","Native-born","T","Total","2017","2017","PC","Percentage","0","Units",,,72.9,,
"POL","Poland","NB","Native-born","T","Total","2018","2018","PC","Percentage","0","Units",,,73.9,,
"POL","Poland","NB","Native-born","T","Total","2019","2019","PC","Percentage","0","Units",,,74.6,,
"POL","Poland","NB","Native-born","T","Total","2020","2020","PC","Percentage","0","Units",,,67.7,,
"POL","Poland","NB","Native-born","T","Total","2021","2021","PC","Percentage","0","Units",,,70.2,,
"POL","Poland","NB","Native-born","T","Total","2022","2022","PC","Percentage","0","Units",,,71.3,,
"POL","Poland","NB","Native-born","L","Low","2015","2015","PC","Percentage","0","Units",,,40.8,,
"POL","Poland","NB","Native-born","L","Low","2016","2016","PC","Percentage","0","Units",,,40.7,,
"POL","Poland","NB","Native-born","L","Low","2017","2017","PC","Percentage","0","Units",,,41.7,,
"POL","Poland","NB","Native-born","L","Low","2018","2018","PC","Percentage","0","Units",,,43.1,,
"POL","Poland","NB","Native-born","L","Low","2019","2019","PC","Percentage","0","Units",,,45.1,,
"POL","Poland","NB","Native-born","L","Low","2020","2020","PC","Percentage","0","Units",,,46.9,,
"POL","Poland","NB","Native-born","L","Low","2021","2021","PC","Percentage","0","Units",,,24.7,,
"POL","Poland","NB","Native-born","L","Low","2022","2022","PC","Percentage","0","Units",,,24.2,,
"POL","Poland","NB","Native-born","M","Medium","2015","2015","PC","Percentage","0","Units",,,67.3,,
"POL","Poland","NB","Native-born","M","Medium","2016","2016","PC","Percentage","0","Units",,,68.5,,
"POL","Poland","NB","Native-born","M","Medium","2017","2017","PC","Percentage","0","Units",,,69.6,,
"POL","Poland","NB","Native-born","M","Medium","2018","2018","PC","Percentage","0","Units",,,70.3,,
"POL","Poland","NB","Native-born","M","Medium","2019","2019","PC","Percentage","0","Units",,,70.7,,
"POL","Poland","NB","Native-born","M","Medium","2020","2020","PC","Percentage","0","Units",,,71.5,,
"POL","Poland","NB","Native-born","M","Medium","2021","2021","PC","Percentage","0","Units",,,70.7,,
"POL","Poland","NB","Native-born","M","Medium","2022","2022","PC","Percentage","0","Units",,,72.1,,
"POL","Poland","NB","Native-born","H","High","2015","2015","PC","Percentage","0","Units",,,87.2,,
"POL","Poland","NB","Native-born","H","High","2016","2016","PC","Percentage","0","Units",,,87.5,,
"POL","Poland","NB","Native-born","H","High","2017","2017","PC","Percentage","0","Units",,,88.2,,
"POL","Poland","NB","Native-born","H","High","2018","2018","PC","Percentage","0","Units",,,88.8,,
"POL","Poland","NB","Native-born","H","High","2019","2019","PC","Percentage","0","Units",,,89,,
"POL","Poland","NB","Native-born","H","High","2020","2020","PC","Percentage","0","Units",,,89.2,,
"POL","Poland","NB","Native-born","H","High","2021","2021","PC","Percentage","0","Units",,,89.9,,
"POL","Poland","NB","Native-born","H","High","2022","2022","PC","Percentage","0","Units",,,90.4,,
"PRT","Portugal","NB","Native-born","T","Total","2015","2015","PC","Percentage","0","Units",,,71.7,,
"PRT","Portugal","NB","Native-born","T","Total","2016","2016","PC","Percentage","0","Units",,,73.1,,
"PRT","Portugal","NB","Native-born","T","Total","2017","2017","PC","Percentage","0","Units",,,75.7,,
"PRT","Portugal","NB","Native-born","T","Total","2018","2018","PC","Percentage","0","Units",,,77.9,,
"PRT","Portugal","NB","Native-born","T","Total","2019","2019","PC","Percentage","0","Units",,,78.7,,
"PRT","Portugal","NB","Native-born","T","Total","2020","2020","PC","Percentage","0","Units",,,67.9,,
"PRT","Portugal","NB","Native-born","T","Total","2021","2021","PC","Percentage","0","Units",,,69.5,,
"PRT","Portugal","NB","Native-born","T","Total","2022","2022","PC","Percentage","0","Units",,,71.1,,
"PRT","Portugal","NB","Native-born","L","Low","2015","2015","PC","Percentage","0","Units",,,64.1,,
"PRT","Portugal","NB","Native-born","L","Low","2016","2016","PC","Percentage","0","Units",,,65.3,,
"PRT","Portugal","NB","Native-born","L","Low","2017","2017","PC","Percentage","0","Units",,,68.1,,
"PRT","Portugal","NB","Native-born","L","Low","2018","2018","PC","Percentage","0","Units",,,69.7,,
"PRT","Portugal","NB","Native-born","L","Low","2019","2019","PC","Percentage","0","Units",,,69.7,,
"PRT","Portugal","NB","Native-born","L","Low","2020","2020","PC","Percentage","0","Units",,,69.4,,
"PRT","Portugal","NB","Native-born","L","Low","2021","2021","PC","Percentage","0","Units",,,59.5,,
"PRT","Portugal","NB","Native-born","L","Low","2022","2022","PC","Percentage","0","Units",,,59.9,,
"PRT","Portugal","NB","Native-born","M","Medium","2015","2015","PC","Percentage","0","Units",,,79.1,,
"PRT","Portugal","NB","Native-born","M","Medium","2016","2016","PC","Percentage","0","Units",,,79.4,,
"PRT","Portugal","NB","Native-born","M","Medium","2017","2017","PC","Percentage","0","Units",,,82.1,,
"PRT","Portugal","NB","Native-born","M","Medium","2018","2018","PC","Percentage","0","Units",,,84.5,,
"PRT","Portugal","NB","Native-born","M","Medium","2019","2019","PC","Percentage","0","Units",,,85.6,,
"PRT","Portugal","NB","Native-born","M","Medium","2020","2020","PC","Percentage","0","Units",,,82.5,,
"PRT","Portugal","NB","Native-born","M","Medium","2021","2021","PC","Percentage","0","Units",,,68.6,,
"PRT","Portugal","NB","Native-born","M","Medium","2022","2022","PC","Percentage","0","Units",,,71.4,,
"PRT","Portugal","NB","Native-born","H","High","2015","2015","PC","Percentage","0","Units",,,84.2,,
"PRT","Portugal","NB","Native-born","H","High","2016","2016","PC","Percentage","0","Units",,,85.6,,
"PRT","Portugal","NB","Native-born","H","High","2017","2017","PC","Percentage","0","Units",,,87.3,,
"PRT","Portugal","NB","Native-born","H","High","2018","2018","PC","Percentage","0","Units",,,89.1,,
"PRT","Portugal","NB","Native-born","H","High","2019","2019","PC","Percentage","0","Units",,,89.6,,
"PRT","Portugal","NB","Native-born","H","High","2020","2020","PC","Percentage","0","Units",,,88.7,,
"PRT","Portugal","NB","Native-born","H","High","2021","2021","PC","Percentage","0","Units",,,85.9,,
"PRT","Portugal","NB","Native-born","H","High","2022","2022","PC","Percentage","0","Units",,,87.8,,
"SVK","Slovak Republic","NB","Native-born","T","Total","2015","2015","PC","Percentage","0","Units",,,71,,
"SVK","Slovak Republic","NB","Native-born","T","Total","2016","2016","PC","Percentage","0","Units",,,72.8,,
"SVK","Slovak Republic","NB","Native-born","T","Total","2017","2017","PC","Percentage","0","Units",,,73.8,,
"SVK","Slovak Republic","NB","Native-born","T","Total","2018","2018","PC","Percentage","0","Units",,,75.1,,
"SVK","Slovak Republic","NB","Native-born","T","Total","2019","2019","PC","Percentage","0","Units",,,76.2,,
"SVK","Slovak Republic","NB","Native-born","T","Total","2020","2020","PC","Percentage","0","Units",,,69.5,,
"SVK","Slovak Republic","NB","Native-born","T","Total","2021","2021","PC","Percentage","0","Units",,,69.4,,
"SVK","Slovak Republic","NB","Native-born","T","Total","2022","2022","PC","Percentage","0","Units",,,71.3,,
"SVK","Slovak Republic","NB","Native-born","L","Low","2015","2015","PC","Percentage","0","Units",,,34.2,,
"SVK","Slovak Republic","NB","Native-born","L","Low","2016","2016","PC","Percentage","0","Units",,,37.1,,
"SVK","Slovak Republic","NB","Native-born","L","Low","2017","2017","PC","Percentage","0","Units",,,38.8,,
"SVK","Slovak Republic","NB","Native-born","L","Low","2018","2018","PC","Percentage","0","Units",,,37.8,,
"SVK","Slovak Republic","NB","Native-born","L","Low","2019","2019","PC","Percentage","0","Units",,,37.5,,
"SVK","Slovak Republic","NB","Native-born","L","Low","2020","2020","PC","Percentage","0","Units",,,36.2,,
"SVK","Slovak Republic","NB","Native-born","L","Low","2021","2021","PC","Percentage","0","Units",,,13.7,,
"SVK","Slovak Republic","NB","Native-born","L","Low","2022","2022","PC","Percentage","0","Units",,,15.1,,
"SVK","Slovak Republic","NB","Native-born","M","Medium","2015","2015","PC","Percentage","0","Units",,,72.7,,
"SVK","Slovak Republic","NB","Native-born","M","Medium","2016","2016","PC","Percentage","0","Units",,,74.3,,
"SVK","Slovak Republic","NB","Native-born","M","Medium","2017","2017","PC","Percentage","0","Units",,,75.4,,
"SVK","Slovak Republic","NB","Native-born","M","Medium","2018","2018","PC","Percentage","0","Units",,,76.9,,
"SVK","Slovak Republic","NB","Native-born","M","Medium","2019","2019","PC","Percentage","0","Units",,,78.3,,
"SVK","Slovak Republic","NB","Native-born","M","Medium","2020","2020","PC","Percentage","0","Units",,,76.8,,
"SVK","Slovak Republic","NB","Native-born","M","Medium","2021","2021","PC","Percentage","0","Units",,,74.9,,
"SVK","Slovak Republic","NB","Native-born","M","Medium","2022","2022","PC","Percentage","0","Units",,,76.3,,
"SVK","Slovak Republic","NB","Native-born","H","High","2015","2015","PC","Percentage","0","Units",,,80.3,,
"SVK","Slovak Republic","NB","Native-born","H","High","2016","2016","PC","Percentage","0","Units",,,81.3,,
"SVK","Slovak Republic","NB","Native-born","H","High","2017","2017","PC","Percentage","0","Units",,,82,,
"SVK","Slovak Republic","NB","Native-born","H","High","2018","2018","PC","Percentage","0","Units",,,82.7,,
"SVK","Slovak Republic","NB","Native-born","H","High","2019","2019","PC","Percentage","0","Units",,,83.9,,
